zona,fase,componente,estatus_vinculacion,combustible,modelo,codigo_bus,fecha_vinculacion,accesible,edad,matricula,descripcion_estado_vinculacion,descripcion_nivel_emision,descripcion_tipo
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0213,16/01/2013,ENTRADA BAJA,11.0,TUN283,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0214,16/01/2013,ENTRADA BAJA,11.0,TUN284,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0215,16/01/2013,ENTRADA BAJA,11.0,TUN335,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0216,16/01/2013,ENTRADA BAJA,11.0,TUN336,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0217,25/01/2013,ENTRADA BAJA,11.0,TUN338,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2013,E0218,16/01/2013,ENTRADA BAJA,11.0,TUN382,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2013,E0219,16/01/2013,ENTRADA BAJA,11.0,TUN383,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0220,25/01/2013,ENTRADA BAJA,11.0,TUN384,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0221,16/01/2013,ENTRADA BAJA,11.0,TUN385,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0222,16/01/2013,ENTRADA BAJA,11.0,TUN386,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0223,16/01/2013,ENTRADA BAJA,11.0,TUN387,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Referente,DIESEL,2012,E0224,16/01/2013,ENTRADA BAJA,11.0,TUN388,Vinculado,EURO IV,ALIMENTADOR (80)
ENGATIVÁ,FASE III,ALIMENTACIÓN,Reserva,DIESEL,2012,E0514,16/05/2013,CON ELEVADOR,11.0,TUP284,Vinculado,EURO IV,ALIMENTADOR (50)
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E056,16/01/2013,PLATAFORMA ALTA,11.0,TUN460,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2012,E057,16/01/2013,PLATAFORMA ALTA,11.0,TUN461,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2012,E058,16/01/2013,PLATAFORMA ALTA,11.0,TUN372,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2012,E059,16/01/2013,PLATAFORMA ALTA,11.0,TUN462,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E060,25/01/2013,PLATAFORMA ALTA,11.0,TUN455,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E061,25/01/2013,PLATAFORMA ALTA,11.0,TUN456,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E062,25/01/2013,PLATAFORMA ALTA,11.0,TUN457,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E063,25/01/2013,PLATAFORMA ALTA,11.0,TUN458,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E064,25/01/2013,PLATAFORMA ALTA,11.0,TUN459,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2012,E065,16/01/2013,PLATAFORMA ALTA,11.0,TUN376,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2012,E066,16/01/2013,PLATAFORMA ALTA,11.0,TUN377,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2012,E067,16/01/2013,PLATAFORMA ALTA,11.0,TUN378,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2012,E068,16/01/2013,PLATAFORMA ALTA,11.0,TUN379,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Reserva,DIESEL,2012,E069,6/09/2024,PLATAFORMA ALTA,11.0,TUN380,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E070,16/01/2013,PLATAFORMA ALTA,11.0,TUN374,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E071,16/01/2013,PLATAFORMA ALTA,11.0,TUN373,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E072,16/01/2013,PLATAFORMA ALTA,11.0,TUN371,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E073,16/01/2013,PLATAFORMA ALTA,11.0,TUN375,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E074,16/05/2013,PLATAFORMA ALTA,11.0,TUP500,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E075,16/05/2013,PLATAFORMA ALTA,11.0,TUP502,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E076,24/05/2013,PLATAFORMA ALTA,11.0,TUP506,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E077,24/05/2013,PLATAFORMA ALTA,11.0,TUP508,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E078,24/05/2013,PLATAFORMA ALTA,11.0,TUP509,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E079,24/05/2013,PLATAFORMA ALTA,11.0,TUP504,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E080,24/05/2013,PLATAFORMA ALTA,11.0,TUP505,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E081,24/05/2013,PLATAFORMA ALTA,11.0,TUP510,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E082,24/05/2013,PLATAFORMA ALTA,11.0,TUP514,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E083,24/05/2013,PLATAFORMA ALTA,11.0,TUP503,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E084,24/05/2013,PLATAFORMA ALTA,11.0,TUP512,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E085,24/05/2013,PLATAFORMA ALTA,11.0,TUP511,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E086,24/05/2013,PLATAFORMA ALTA,11.0,TUP507,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E087,11/06/2013,PLATAFORMA ALTA,11.0,TUP522,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E088,24/06/2013,PLATAFORMA ALTA,11.0,TUP524,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E089,24/05/2013,PLATAFORMA ALTA,11.0,TUP513,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E090,24/06/2013,PLATAFORMA ALTA,11.0,TUP523,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E091,11/06/2013,PLATAFORMA ALTA,11.0,TUP520,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E092,19/06/2013,PLATAFORMA ALTA,11.0,TUP519,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E093,19/06/2013,PLATAFORMA ALTA,11.0,TUP518,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E094,11/06/2013,PLATAFORMA ALTA,11.0,TUP517,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E095,24/05/2013,PLATAFORMA ALTA,11.0,TUP516,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E096,24/05/2013,PLATAFORMA ALTA,11.0,TUP515,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E097,24/06/2013,PLATAFORMA ALTA,11.0,TUP521,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E098,11/06/2013,PLATAFORMA ALTA,11.0,TUP525,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E099,24/06/2013,PLATAFORMA ALTA,11.0,TUP526,Vinculado,EURO V,BIARTICULADO
ENGATIVÁ,FASE III,TRONCAL,Referente,DIESEL,2013,E100,11/06/2013,PLATAFORMA ALTA,11.0,TUP527,Vinculado,EURO V,BIARTICULADO
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4135,30/08/2013,NO ACCESIBLE,11.0,WCM430,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2012,Z52-4003,30/04/2013,NO ACCESIBLE,11.0,TUP282,Vinculado,EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2012,Z52-4004,3/05/2013,NO ACCESIBLE,11.0,TUO995,Vinculado,EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2012,Z52-4006,3/05/2013,NO ACCESIBLE,11.0,TUP292,Vinculado,EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2012,Z52-4007,3/05/2013,NO ACCESIBLE,11.0,TUP290,Vinculado,EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2012,Z52-4008,3/05/2013,NO ACCESIBLE,11.0,TUO998,Vinculado,EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2012,Z52-4009,3/05/2013,NO ACCESIBLE,11.0,TUN670,Vinculado,EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2012,Z52-4010,3/05/2013,NO ACCESIBLE,11.0,TUP280,Vinculado,EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4133,22/05/2021,NO ACCESIBLE,11.0,WCM428,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4134,30/08/2013,NO ACCESIBLE,11.0,WCM429,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4136,2/09/2013,NO ACCESIBLE,11.0,WCM431,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4137,30/08/2013,NO ACCESIBLE,11.0,WCM432,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4138,30/08/2013,NO ACCESIBLE,11.0,WCM433,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4139,2/09/2013,NO ACCESIBLE,11.0,WCM434,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4140,2/09/2013,NO ACCESIBLE,11.0,WCM435,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4141,2/09/2013,NO ACCESIBLE,11.0,WCM436,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4142,30/08/2013,NO ACCESIBLE,11.0,WCM437,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4143,30/08/2013,NO ACCESIBLE,11.0,WCM438,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4144,2/09/2013,NO ACCESIBLE,11.0,WCM439,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4145,30/08/2013,NO ACCESIBLE,11.0,WCM440,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4146,30/08/2013,NO ACCESIBLE,11.0,WCM441,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4147,30/08/2013,NO ACCESIBLE,11.0,WCM442,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4148,30/08/2013,NO ACCESIBLE,11.0,WCM443,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4149,30/08/2013,NO ACCESIBLE,11.0,WCM444,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4168,15/10/2013,NO ACCESIBLE,11.0,WDD364,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4169,15/10/2013,NO ACCESIBLE,11.0,WDD365,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4170,9/10/2013,NO ACCESIBLE,11.0,WDD366,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4171,9/10/2013,NO ACCESIBLE,11.0,WDD367,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4172,9/10/2013,NO ACCESIBLE,11.0,WDD368,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4173,9/10/2013,NO ACCESIBLE,11.0,WDD369,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4174,26/12/2020,NO ACCESIBLE,11.0,WDD777,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4175,15/10/2013,NO ACCESIBLE,11.0,WDD778,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4176,26/12/2020,NO ACCESIBLE,11.0,WDD779,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4177,9/10/2013,NO ACCESIBLE,11.0,WDD780,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4178,9/10/2013,NO ACCESIBLE,11.0,WDD781,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4179,9/10/2013,NO ACCESIBLE,11.0,WDD782,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4180,15/10/2013,NO ACCESIBLE,11.0,WDD783,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4181,15/10/2013,NO ACCESIBLE,11.0,WDD784,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4182,9/10/2013,NO ACCESIBLE,11.0,WDD785,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4183,9/10/2013,NO ACCESIBLE,11.0,WDD786,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4184,15/10/2013,NO ACCESIBLE,11.0,WDD787,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4185,9/10/2013,NO ACCESIBLE,11.0,WDD788,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4186,1/11/2013,NO ACCESIBLE,11.0,WDD789,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4187,24/10/2013,NO ACCESIBLE,11.0,WDD790,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4188,1/11/2013,NO ACCESIBLE,11.0,WDD791,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4189,26/12/2020,NO ACCESIBLE,11.0,WDD792,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4190,1/11/2013,NO ACCESIBLE,11.0,WDD793,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4191,24/10/2013,NO ACCESIBLE,11.0,WDD794,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4192,31/10/2013,NO ACCESIBLE,11.0,WDD795,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4193,31/10/2013,NO ACCESIBLE,11.0,WDD796,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4194,1/11/2013,NO ACCESIBLE,11.0,WDD797,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4195,22/05/2021,NO ACCESIBLE,11.0,WDE320,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4196,1/11/2013,NO ACCESIBLE,11.0,WDE321,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4197,1/11/2013,NO ACCESIBLE,11.0,WDE322,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4198,31/10/2013,NO ACCESIBLE,11.0,WDE323,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4199,24/10/2013,NO ACCESIBLE,11.0,WDE324,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4200,1/11/2013,NO ACCESIBLE,11.0,WDE325,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4201,22/05/2021,NO ACCESIBLE,11.0,WDE326,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4202,1/11/2013,NO ACCESIBLE,11.0,WDE327,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4203,31/12/2013,NO ACCESIBLE,11.0,WDG500,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4204,26/12/2013,NO ACCESIBLE,11.0,WDG501,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4205,26/12/2013,NO ACCESIBLE,11.0,WDG502,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4210,26/12/2013,NO ACCESIBLE,11.0,WDG503,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4211,26/12/2013,NO ACCESIBLE,11.0,WDG504,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4212,26/12/2013,NO ACCESIBLE,11.0,WDG505,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4213,26/12/2013,NO ACCESIBLE,11.0,WDG506,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4214,26/12/2013,NO ACCESIBLE,11.0,WDG507,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4215,26/12/2013,NO ACCESIBLE,11.0,WDG508,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4216,26/12/2013,NO ACCESIBLE,11.0,WDG509,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4217,26/12/2013,NO ACCESIBLE,11.0,WDG510,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4219,27/12/2013,NO ACCESIBLE,11.0,WDG512,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4220,22/05/2021,NO ACCESIBLE,11.0,WDG513,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4221,26/12/2013,NO ACCESIBLE,11.0,WDG514,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4223,26/12/2013,NO ACCESIBLE,11.0,WDG516,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4224,26/12/2013,NO ACCESIBLE,11.0,WDG517,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4225,26/12/2013,NO ACCESIBLE,11.0,WDG518,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4226,26/12/2013,NO ACCESIBLE,11.0,WDG519,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4227,31/12/2013,NO ACCESIBLE,11.0,WDG520,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2014,Z50-4228,26/12/2013,NO ACCESIBLE,11.0,WDG521,Vinculado,EURO V,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2013,Z50-7000,5/09/2013,ENTRADA BAJA,11.0,WCM390,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Referente,DIESEL,2013,Z50-7001,5/09/2013,ENTRADA BAJA,11.0,WCM391,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Reserva,DIESEL,2013,Z50-7002,2/09/2013,ENTRADA BAJA,11.0,WCM392,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Referente,DIESEL,2013,Z50-7004,5/09/2013,ENTRADA BAJA,11.0,WCM421,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Referente,DIESEL,2013,Z50-7005,5/09/2013,ENTRADA BAJA,11.0,WCM422,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Referente,DIESEL,2013,Z50-7006,5/09/2013,ENTRADA BAJA,11.0,WCM423,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Reserva,DIESEL,2013,Z50-7007,2/09/2013,ENTRADA BAJA,11.0,WCM424,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Referente,DIESEL,2013,Z50-7008,2/09/2013,ENTRADA BAJA,11.0,WCM425,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Referente,DIESEL,2013,Z50-7009,2/09/2013,ENTRADA BAJA,11.0,WCM426,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Referente,DIESEL,2013,Z50-7010,5/09/2013,ENTRADA BAJA,11.0,WCM427,Vinculado,EURO V,BUS (80)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-2002,16/08/2013,NO ACCESIBLE,11.0,VEW081,Vinculado,(<) A EURO IV,BUS (40)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-2029,14/11/2013,NO ACCESIBLE,11.0,VEU010,Vinculado,(<) A EURO IV,BUS (40)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-2030,26/09/2013,NO ACCESIBLE,11.0,VEV843,Vinculado,(<) A EURO IV,BUS (40)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-2031,27/09/2013,NO ACCESIBLE,11.0,VEV948,Vinculado,(<) A EURO IV,BUS (40)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-2032,27/09/2013,NO ACCESIBLE,11.0,VEW351,Vinculado,(<) A EURO IV,BUS (40)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-2049,2/10/2013,NO ACCESIBLE,11.0,VET927,Vinculado,(<) A EURO IV,BUS (40)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-2052,20/11/2013,NO ACCESIBLE,11.0,VEV949,Vinculado,(<) A EURO IV,BUS (40)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-2054,22/11/2013,NO ACCESIBLE,11.0,VEW271,Vinculado,(<) A EURO IV,BUS (40)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4049,22/02/2013,NO ACCESIBLE,11.0,VES253,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4050,11/04/2013,NO ACCESIBLE,11.0,VEV219,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4051,11/04/2013,NO ACCESIBLE,11.0,VEV900,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4052,11/04/2013,NO ACCESIBLE,11.0,VEW814,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4059,11/04/2013,NO ACCESIBLE,11.0,VER672,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4101,29/05/2013,NO ACCESIBLE,11.0,VES486,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4102,29/05/2013,NO ACCESIBLE,11.0,VET913,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4103,29/05/2013,NO ACCESIBLE,11.0,VEU036,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4104,29/07/2013,NO ACCESIBLE,11.0,VEU037,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4109,29/05/2013,NO ACCESIBLE,11.0,VER787,Vinculado,(<) A EURO IV,BUS (50)
Engativá,Fase III,Zonal,Referente,DIESEL,2009,Z50-4111,29/07/2013,NO ACCESIBLE,11.0,VES474,Vinculado,(<) A EURO IV,BUS (50)
